Attack Pattern,Measure,MiniLM,ATTACK,Mpnet,Multilingual
270,4,0.33,0.09,0.27,0.36
272,4,0.37,0.43,0.41,0.45
274,4,0.27,0.29,0.31,0.38
275,4,0.29,0.29,0.31,0.37
275,7,0.26,0.22,0.2,0.37
278,4,0.35,0.38,0.45,0.37
290,4,0.25,0.28,0.26,0.44
293,4,0.36,0.22,0.43,0.36
297,4,0.2,0.15,0.13,0.46
299,4,0.28,0.15,0.18,0.45
300,4,0.37,0.21,0.34,0.46
301,4,0.32,0.22,0.31,0.46
305,4,0.4,0.29,0.38,0.47
306,4,0.32,0.19,0.39,0.42
309,4,0.39,0.4,0.49,0.53
309,5,0.39,0.33,0.39,0.52
309,8,0.39,0.32,0.37,0.52
309,0,0.32,0.3,0.36,0.45
309,6,0.32,0.3,0.35,0.45
309,7,0.31,0.3,0.33,0.43
309,2,0.28,0.3,0.32,0.35
310,4,0.44,0.48,0.52,0.65
313,5,0.41,0.23,0.38,0.52
323,5,0.31,0.18,0.29,0.43
324,5,0.33,0.21,0.31,0.39
325,4,0.34,0.21,0.28,0.51
326,4,0.26,0.16,0.33,0.36
390,4,0.5,0.54,0.54,0.66
391,4,0.37,0.39,0.45,0.57
393,4,0.25,0.22,0.25,0.34
395,4,0.44,0.38,0.42,0.56
401,4,0.39,0.42,0.4,0.49
406,7,0.41,0.49,0.42,0.39
414,3,0.28,0.24,0.21,0.31
420,3,0.26,0.42,0.31,0.33
427,5,0.26,0.28,0.3,0.33
434,8,0.09,0.18,0.11,0.13
435,8,0.09,0.18,0.11,0.13
438,3,0.41,0.41,0.38,0.4
438,5,0.37,0.35,0.38,0.4
439,3,0.52,0.62,0.56,0.47
440,5,0.45,0.54,0.46,0.5
441,5,0.44,0.46,0.47,0.54
441,9,0.44,0.4,0.39,0.46
441,4,0.38,0.39,0.38,0.46
441,8,0.38,0.37,0.37,0.45
442,5,0.44,0.52,0.53,0.44
443,5,0.41,0.49,0.45,0.33
444,5,0.48,0.51,0.46,0.45
444,4,0.42,0.42,0.4,0.43
445,5,0.49,0.48,0.46,0.47
446,3,0.62,0.67,0.6,0.5
448,5,0.34,0.29,0.31,0.44
452,5,0.4,0.41,0.39,0.4
452,4,0.38,0.36,0.36,0.37
456,5,0.45,0.43,0.49,0.41
458,5,0.4,0.21,0.32,0.37
462,4,0.17,0.15,0.14,0.39
463,9,0.22,0.26,0.16,0.5
466,4,0.32,0.28,0.24,0.45
470,4,0.32,0.25,0.31,0.45
471,5,0.31,0.05,0.24,0.36
472,5,0.33,0.2,0.35,0.51
472,4,0.33,0.19,0.33,0.42
475,9,0.34,0.18,0.2,0.47
479,4,0.51,0.38,0.43,0.56
480,4,0.38,0.31,0.47,0.45
480,5,0.33,0.3,0.39,0.38
481,4,0.23,0.27,0.25,0.31
482,4,0.38,0.27,0.36,0.5
486,4,0.34,0.25,0.28,0.46
489,4,0.3,0.4,0.43,0.49
502,5,0.37,0.34,0.44,0.49
507,4,0.38,0.41,0.47,0.52
507,6,0.38,0.41,0.42,0.48
516,5,0.43,0.41,0.37,0.39
519,5,0.35,0.52,0.44,0.43
520,3,0.38,0.41,0.3,0.3
520,5,0.32,0.38,0.3,0.3
522,3,0.45,0.48,0.46,0.39
523,3,0.45,0.68,0.55,0.43
523,5,0.43,0.51,0.46,0.43
524,5,0.37,0.31,0.42,0.45
529,5,0.48,0.52,0.47,0.6
530,3,0.41,0.45,0.38,0.43
532,5,0.35,0.21,0.28,0.39
534,5,0.38,0.45,0.43,0.45
535,3,0.35,0.42,0.33,0.34
537,5,0.5,0.42,0.47,0.44
538,5,0.39,0.37,0.38,0.45
538,8,0.39,0.3,0.27,0.37
539,5,0.5,0.4,0.46,0.47
540,4,0.34,0.33,0.38,0.42
540,5,0.32,0.32,0.32,0.42
541,5,0.44,0.19,0.39,0.45
542,5,0.49,0.64,0.53,0.58
544,3,0.45,0.67,0.51,0.37
544,2,0.4,0.41,0.41,0.37
544,7,0.36,0.41,0.41,0.34
544,5,0.36,0.39,0.38,0.3
544,4,0.27,0.39,0.38,0.29
549,5,0.41,0.47,0.38,0.47
549,4,0.35,0.41,0.36,0.4
554,4,0.39,0.54,0.47,0.56
563,4,0.28,0.12,0.31,0.35
573,5,0.42,0.22,0.43,0.46
582,4,0.38,0.35,0.37,0.48
583,4,0.36,0.31,0.4,0.55
584,4,0.29,0.33,0.38,0.42
587,4,0.27,0.17,0.23,0.3
590,4,0.39,0.16,0.14,0.46
596,4,0.27,0.21,0.31,0.39
597,4,0.27,0.24,0.45,0.36
598,4,0.26,0.23,0.21,0.4
600,4,0.36,0.29,0.35,0.52
601,4,0.38,0.36,0.36,0.39
608,9,0.44,0.49,0.41,0.61
609,9,0.33,0.27,0.34,0.42
611,4,0.31,0.33,0.27,0.41
611,8,0.31,0.26,0.22,0.4
611,9,0.29,0.23,0.21,0.32
611,5,0.27,0.2,0.21,0.31
616,4,0.28,0.27,0.36,0.32
621,9,0.41,0.43,0.47,0.57
623,9,0.43,0.34,0.39,0.38
624,4,0.45,0.42,0.36,0.47
630,4,0.19,0.32,0.23,0.34
638,5,0.38,0.18,0.31,0.52
640,5,0.4,0.22,0.31,0.47
641,5,0.25,0.04,0.21,0.23
641,3,0.17,0.04,0.2,0.21
642,5,0.33,0.22,0.31,0.48
644,4,0.34,0.27,0.38,0.46
644,8,0.34,0.23,0.33,0.44
648,5,0.41,0.26,0.4,0.52
648,6,0.41,0.25,0.39,0.43
650,4,0.23,0.1,0.31,0.3
657,5,0.41,0.35,0.43,0.45
662,4,0.39,0.36,0.46,0.44
665,4,0.42,0.26,0.35,0.46
667,9,0.29,0.21,0.18,0.42
668,9,0.37,0.39,0.22,0.5
669,5,0.42,0.54,0.48,0.58
670,5,0.51,0.5,0.48,0.49
671,5,0.38,0.38,0.42,0.31
672,5,0.39,0.37,0.38,0.33
673,5,0.4,0.42,0.4,0.37
673,8,0.35,0.36,0.32,0.35
673,4,0.29,0.36,0.3,0.34
674,5,0.37,0.35,0.35,0.32
674,9,0.32,0.32,0.3,0.32
676,4,0.39,0.36,0.36,0.46
677,5,0.36,0.37,0.44,0.39
678,5,0.3,0.22,0.31,0.31
681,4,0.39,0.33,0.45,0.53
691,5,0.36,0.3,0.33,0.44
691,8,0.34,0.29,0.31,0.4
694,4,0.35,0.14,0.39,0.51
695,5,0.31,0.29,0.34,0.36
696,5,0.4,0.3,0.32,0.42
696,9,0.39,0.27,0.32,0.41
697,4,0.32,0.2,0.26,0.37
697,8,0.32,0.16,0.19,0.36
698,5,0.35,0.33,0.35,0.42
700,4,0.35,0.26,0.33,0.51
701,4,0.34,0.18,0.43,0.37
