Attack Pattern,Measure,MiniLM,ATTACK,Mpnet,Multilingual
36,3,0.32,0.16,0.29,0.38
36,0,0.27,0.15,0.26,0.38
36,8,0.27,0.12,0.2,0.38
36,7,0.21,0.12,0.19,0.38
36,1,0.17,0.12,0.18,0.37
36,6,0.17,0.11,0.15,0.37
36,5,0.14,0.07,0.13,0.37
36,2,-0.01,0.04,0.13,0.13
37,4,0.44,0.34,0.47,0.58
37,0,0.42,0.34,0.37,0.53
37,3,0.33,0.34,0.36,0.47
39,7,0.34,0.3,0.24,0.48
39,4,0.34,0.27,0.24,0.41
40,4,0.28,0.23,0.22,0.34
44,4,0.28,0.17,0.27,0.38
44,0,0.26,0.15,0.23,0.35
45,4,0.26,0.14,0.21,0.34
45,0,0.25,0.14,0.16,0.34
46,4,0.25,0.22,0.23,0.31
46,0,0.23,0.19,0.17,0.31
46,3,0.17,0.16,0.16,0.3
46,6,0.16,0.16,0.15,0.3
46,5,0.16,0.15,0.12,0.3
46,1,0.16,0.14,0.12,0.24
47,0,0.34,0.28,0.32,0.44
47,4,0.3,0.28,0.32,0.43
47,3,0.24,0.18,0.22,0.43
47,5,0.24,0.18,0.15,0.43
47,9,0.24,0.17,0.15,0.29
48,4,0.2,0.14,0.18,0.36
48,6,0.17,0.14,0.14,0.34
48,0,0.17,0.05,0.12,0.34
48,8,0.17,0.04,0.09,0.34
48,9,0.12,0.04,0.09,0.34
48,3,0.12,0.03,0.08,0.34
48,5,0.09,0.03,0.07,0.34
48,7,0.07,0.03,0.06,0.31
48,1,0.02,0.03,0.06,0.19
48,2,-0.08,-0.01,-0.01,0.06
49,7,0.2,0.43,0.11,0.37
49,9,0.2,0.43,0.11,0.37
49,5,0.16,0.08,0.11,0.32
49,4,0.16,0.07,0.11,0.3
49,0,0.14,0.07,0.11,0.28
49,3,0.14,0.07,0.11,0.26
49,8,0.09,0.05,0.11,0.26
49,6,0.07,0.05,0.06,0.26
49,1,0.02,0.04,0.06,0.13
49,2,0.02,0.01,0.04,0.1
50,9,0.3,0.39,0.36,0.49
50,4,0.29,0.17,0.36,0.49
51,0,0.33,0.14,0.34,0.39
52,4,0.32,0.34,0.34,0.28
53,9,0.09,0.23,0.17,0.22
53,0,0.09,0.23,0.12,0.19
53,4,0.08,0.23,0.12,0.19
53,7,0.07,0.23,0.09,0.19
53,1,0.07,0.13,0.09,0.13
53,5,0.07,0.05,0.09,0.09
53,3,0.05,0.05,0.09,0.09
53,6,0.04,0.05,0.06,0.09
53,2,-0.0,0.03,0.05,0.02
53,8,-0.0,0.01,0.04,-0.03
54,4,0.35,0.26,0.4,0.37
54,0,0.3,0.22,0.28,0.37
54,3,0.25,0.21,0.28,0.36
54,5,0.25,0.18,0.26,0.36
54,9,0.25,0.14,0.26,0.32
54,7,0.25,0.14,0.23,0.3
54,1,0.24,0.14,0.2,0.3
54,8,0.24,0.07,0.17,0.25
54,2,0.1,0.07,0.1,0.24
54,6,0.1,0.06,0.07,0.23
55,4,0.23,0.42,0.26,0.4
55,3,0.22,0.42,0.26,0.37
55,7,0.2,0.42,0.21,0.37
55,9,0.18,0.42,0.21,0.29
55,0,0.18,0.1,0.2,0.29
55,8,0.18,0.09,0.18,0.24
55,6,0.09,0.09,0.13,0.24
55,5,0.08,0.08,0.13,0.24
55,1,0.08,0.08,0.12,0.07
55,2,0.04,0.08,0.12,0.05
57,4,0.36,0.34,0.44,0.56
58,8,0.33,0.29,0.41,0.41
58,4,0.31,0.16,0.41,0.41
59,4,0.3,0.22,0.27,0.38
59,3,0.26,0.22,0.26,0.38
59,9,0.26,0.22,0.23,0.38
59,0,0.26,0.2,0.2,0.38
59,1,0.26,0.2,0.15,0.38
59,6,0.26,0.07,0.14,0.38
59,5,0.26,0.04,0.11,0.38
59,8,0.26,0.02,0.07,0.3
59,7,0.09,0.01,0.03,0.3
59,2,0.0,0.01,0.03,0.14
61,4,0.34,0.29,0.37,0.44
61,3,0.32,0.29,0.35,0.44
61,9,0.32,0.29,0.3,0.44
61,0,0.32,0.18,0.25,0.33
61,1,0.32,0.18,0.19,0.33
61,6,0.32,0.1,0.17,0.33
62,9,0.26,0.28,0.32,0.45
63,4,0.3,0.42,0.35,0.43
63,0,0.28,0.35,0.31,0.43
63,6,0.28,0.27,0.25,0.43
63,5,0.28,0.26,0.24,0.43
63,3,0.28,0.24,0.22,0.32
63,8,0.23,0.24,0.22,0.32
63,7,0.17,0.17,0.22,0.32
63,9,0.17,0.17,0.22,0.29
63,1,0.08,0.17,0.18,0.22
63,2,-0.01,0.02,0.04,0.07
64,7,0.16,0.34,0.17,0.38
65,4,0.45,0.34,0.54,0.46
65,3,0.33,0.17,0.35,0.41
65,7,0.27,0.17,0.32,0.41
65,9,0.26,0.14,0.32,0.41
65,0,0.25,0.13,0.3,0.39
65,5,0.22,0.13,0.22,0.39
65,1,0.22,0.12,0.22,0.34
65,6,0.22,0.12,0.21,0.34
65,8,0.22,-0.0,0.21,0.21
65,2,0.04,-0.0,0.12,0.08
66,0,0.32,0.38,0.42,0.34
66,4,0.3,0.38,0.42,0.28
66,3,0.22,0.28,0.32,0.28
66,5,0.2,0.24,0.29,0.28
66,1,0.19,0.21,0.29,0.25
66,9,0.19,0.21,0.29,0.22
66,6,0.19,0.21,0.2,0.17
66,7,0.19,0.17,0.2,0.15
66,8,0.19,0.08,0.16,0.13
66,2,-0.04,0.08,0.11,0.07
67,4,0.27,0.22,0.28,0.37
67,0,0.19,0.2,0.2,0.37
67,3,0.18,0.2,0.19,0.35
68,4,0.29,0.25,0.4,0.51
69,4,0.27,0.39,0.37,0.44
69,0,0.24,0.29,0.27,0.43
69,3,0.24,0.22,0.25,0.43
70,4,0.33,0.51,0.32,0.45
70,9,0.29,0.51,0.32,0.45
71,7,0.22,0.36,0.16,0.4
71,9,0.22,0.16,0.16,0.35
71,0,0.22,0.14,0.15,0.35
71,4,0.16,0.13,0.14,0.35
71,3,0.14,0.13,0.1,0.34
71,8,0.14,0.13,0.1,0.34
71,1,0.12,0.13,0.06,0.34
71,6,0.12,0.12,0.06,0.34
71,5,0.1,0.07,0.04,0.34
71,2,-0.11,0.0,-0.01,-0.01
72,7,0.21,0.31,0.19,0.4
72,4,0.21,0.18,0.19,0.28
73,4,0.21,0.22,0.25,0.35
73,0,0.21,0.22,0.22,0.35
73,6,0.16,0.22,0.22,0.35
73,5,0.16,0.17,0.17,0.35
73,7,0.16,0.11,0.16,0.27
74,0,0.41,0.27,0.39,0.4
74,4,0.35,0.27,0.39,0.36
75,4,0.36,0.3,0.3,0.36
75,8,0.36,0.3,0.29,0.36
76,4,0.35,0.25,0.33,0.35
76,0,0.34,0.25,0.28,0.35
77,4,0.31,0.26,0.24,0.4
77,0,0.28,0.23,0.21,0.4
77,3,0.27,0.23,0.21,0.4
78,7,0.19,0.36,0.19,0.34
78,9,0.19,0.17,0.19,0.32
78,0,0.19,0.15,0.19,0.22
78,4,0.19,0.15,0.19,0.22
78,3,0.18,0.11,0.19,0.22
78,1,0.16,0.11,0.1,0.22
78,6,0.16,0.11,0.07,0.22
78,8,0.16,0.08,0.07,0.22
78,5,0.09,0.08,0.04,0.22
78,2,0.02,0.07,0.04,0.08
79,7,0.17,0.27,0.25,0.36
79,4,0.17,0.18,0.25,0.29
79,0,0.17,0.16,0.24,0.29
79,3,0.14,0.14,0.21,0.29
79,5,0.14,0.14,0.15,0.29
79,6,0.14,0.14,0.15,0.25
79,9,0.1,0.14,0.15,0.25
79,1,0.1,0.14,0.12,0.14
79,2,0.1,0.13,0.1,0.13
79,8,0.1,0.07,0.1,0.1
80,7,0.24,0.4,0.17,0.38
80,9,0.24,0.22,0.17,0.34
80,4,0.24,0.2,0.17,0.26
80,0,0.24,0.17,0.17,0.24
80,3,0.13,0.16,0.17,0.24
81,4,0.3,0.25,0.24,0.36
81,1,0.28,0.25,0.2,0.36
81,0,0.28,0.18,0.18,0.36
81,3,0.23,0.18,0.18,0.36
81,6,0.2,0.18,0.17,0.36
81,5,0.2,0.18,0.14,0.33
81,9,0.2,0.18,0.14,0.27
81,2,0.18,0.18,0.11,0.27
81,8,0.18,0.09,0.09,0.27
81,7,0.16,0.06,0.06,0.27
83,4,0.28,0.22,0.37,0.3
83,9,0.25,0.22,0.29,0.3
83,0,0.25,0.14,0.29,0.25
83,3,0.25,0.09,0.25,0.23
83,7,0.16,0.08,0.19,0.23
83,1,0.16,0.05,0.17,0.23
83,8,0.16,0.03,0.17,0.18
83,5,0.16,0.02,0.14,0.18
83,6,0.16,0.02,0.13,0.14
83,2,-0.06,-0.02,0.06,0.06
84,4,0.27,0.2,0.33,0.31
84,0,0.23,0.2,0.27,0.31
84,3,0.23,0.15,0.18,0.27
84,1,0.19,0.15,0.18,0.27
84,5,0.19,0.15,0.18,0.26
84,6,0.19,0.07,0.17,0.24
84,9,0.18,0.05,0.17,0.24
84,7,0.18,0.05,0.13,0.18
84,8,0.16,0.05,0.13,0.18
84,2,-0.05,0.05,0.06,0.11
85,4,0.21,0.22,0.12,0.49
85,6,0.21,0.13,0.11,0.44
85,3,0.21,0.13,0.1,0.43
85,0,0.2,0.13,0.09,0.43
85,9,0.2,0.13,0.05,0.43
