Attack Pattern,Measure,MiniLM,ATTACK,Mpnet,Multilingual
18,2,0.18,0.1,0.06,0.24
18,3,0.12,0.08,0.03,0.24
19,5,0.26,0.26,0.35,0.44
19,4,0.22,0.25,0.35,0.38
19,8,0.22,0.21,0.25,0.38
19,0,0.21,0.21,0.24,0.38
19,9,0.21,0.2,0.24,0.38
19,6,0.2,0.17,0.21,0.38
19,7,0.2,0.17,0.2,0.33
19,2,0.2,0.17,0.18,0.29
19,3,0.19,0.17,0.18,0.29
19,1,0.1,0.13,0.17,0.16
20,9,0.33,0.26,0.25,0.51
20,4,0.28,0.14,0.25,0.45
20,8,0.28,0.14,0.22,0.45
20,7,0.26,0.14,0.22,0.36
20,6,0.26,0.13,0.2,0.36
20,5,0.22,0.11,0.19,0.36
20,0,0.22,0.11,0.18,0.35
20,1,0.12,0.11,0.18,0.19
20,2,0.12,0.11,0.15,0.19
20,3,0.03,0.05,0.1,0.19
21,4,0.41,0.21,0.44,0.47
21,6,0.41,0.15,0.3,0.47
21,8,0.35,0.1,0.3,0.47
21,5,0.31,0.1,0.29,0.38
22,4,0.4,0.32,0.32,0.56
22,8,0.4,0.3,0.21,0.54
22,9,0.36,0.3,0.21,0.46
22,6,0.36,0.23,0.19,0.46
23,5,0.35,0.27,0.37,0.43
23,4,0.34,0.27,0.37,0.39
23,8,0.34,0.27,0.27,0.38
23,6,0.33,0.27,0.27,0.38
23,9,0.31,0.25,0.27,0.38
23,7,0.3,0.25,0.26,0.38
23,0,0.29,0.22,0.25,0.29
23,3,0.29,0.22,0.19,0.27
23,2,0.29,0.19,0.19,0.24
23,1,0.19,0.19,0.19,0.16
24,4,0.28,0.25,0.15,0.39
24,9,0.28,0.25,0.15,0.39
24,6,0.28,0.21,0.14,0.39
24,8,0.28,0.2,0.14,0.39
24,5,0.22,0.2,0.13,0.39
24,0,0.19,0.2,0.13,0.38
24,7,0.14,0.2,0.13,0.38
24,2,0.13,0.17,0.13,0.21
24,3,0.13,0.17,0.13,0.21
24,1,0.11,0.17,0.13,0.19
25,5,0.35,0.25,0.27,0.29
25,4,0.29,0.25,0.27,0.29
26,5,0.25,0.24,0.29,0.36
26,4,0.21,0.22,0.29,0.31
26,0,0.19,0.2,0.22,0.31
26,6,0.19,0.19,0.21,0.31
26,8,0.19,0.19,0.21,0.3
26,7,0.18,0.19,0.21,0.3
26,9,0.17,0.19,0.21,0.23
26,1,0.16,0.19,0.17,0.23
26,2,0.16,0.18,0.15,0.23
26,3,0.12,0.15,0.12,0.18
27,5,0.22,0.13,0.17,0.39
27,4,0.16,0.13,0.16,0.39
27,1,0.16,0.13,0.13,0.36
27,7,0.16,0.13,0.12,0.36
27,8,0.16,0.13,0.11,0.36
27,6,0.12,0.13,0.11,0.33
27,0,0.11,0.13,0.1,0.31
27,9,0.11,0.13,0.1,0.3
27,2,0.1,0.13,0.04,0.27
27,3,0.02,0.06,0.04,0.27
28,5,0.35,0.45,0.41,0.49
28,4,0.31,0.45,0.36,0.42
28,6,0.29,0.45,0.31,0.42
28,7,0.29,0.45,0.3,0.4
28,8,0.29,0.45,0.3,0.38
28,0,0.26,0.45,0.3,0.3
28,2,0.26,0.31,0.26,0.28
28,9,0.24,0.31,0.26,0.26
28,1,0.17,0.31,0.21,0.25
28,3,0.15,0.31,0.16,0.24
29,5,0.31,0.28,0.29,0.39
29,4,0.26,0.28,0.29,0.35
29,0,0.26,0.24,0.23,0.35
29,6,0.26,0.24,0.23,0.35
29,7,0.26,0.24,0.22,0.34
29,8,0.26,0.24,0.22,0.31
29,9,0.23,0.24,0.22,0.25
29,1,0.18,0.24,0.21,0.25
29,2,0.17,0.22,0.17,0.25
29,3,0.07,0.17,0.1,0.19
30,4,0.27,0.19,0.34,0.4
30,5,0.26,0.19,0.32,0.4
30,8,0.26,0.15,0.3,0.39
30,6,0.26,0.15,0.26,0.34
30,9,0.23,0.15,0.26,0.34
30,1,0.18,0.15,0.23,0.34
30,7,0.18,0.13,0.23,0.34
30,0,0.17,0.13,0.23,0.24
30,2,0.17,0.09,0.13,0.23
30,3,0.17,0.09,0.1,0.18
31,8,0.38,0.19,0.26,0.42
31,4,0.35,0.19,0.26,0.41
32,4,0.23,0.25,0.31,0.31
32,5,0.23,0.2,0.27,0.31
32,8,0.23,0.2,0.27,0.31
32,9,0.23,0.2,0.24,0.31
32,0,0.2,0.17,0.24,0.31
32,6,0.2,0.16,0.23,0.31
32,7,0.17,0.16,0.23,0.31
32,2,0.17,0.12,0.14,0.19
32,3,0.13,0.12,0.14,0.15
32,1,0.07,0.09,0.14,0.15
33,8,0.3,0.26,0.41,0.35
33,4,0.28,0.26,0.41,0.34
33,9,0.28,0.25,0.32,0.31
33,6,0.28,0.18,0.31,0.31
33,5,0.21,0.18,0.31,0.31
33,7,0.2,0.18,0.28,0.31
33,0,0.2,0.14,0.26,0.22
33,2,0.2,0.14,0.19,0.22
33,3,0.18,0.14,0.19,0.18
33,1,0.11,0.14,0.17,0.14
34,4,0.29,0.28,0.33,0.35
35,5,0.3,0.08,0.25,0.46
35,4,0.28,0.08,0.23,0.45
36,4,0.34,0.34,0.39,0.44
36,8,0.34,0.25,0.31,0.43
36,6,0.34,0.25,0.26,0.42
36,9,0.26,0.25,0.26,0.4
36,5,0.26,0.2,0.25,0.4
36,0,0.26,0.16,0.22,0.38
36,3,0.22,0.16,0.22,0.38
36,7,0.21,0.11,0.22,0.38
36,2,0.21,0.07,0.17,0.29
36,1,0.12,0.07,0.15,0.19
38,5,0.26,0.16,0.28,0.41
40,6,0.27,0.16,0.2,0.33
41,5,0.33,0.33,0.32,0.44
43,8,0.28,0.37,0.35,0.52
43,9,0.26,0.37,0.35,0.48
43,4,0.26,0.29,0.31,0.48
43,0,0.22,0.24,0.3,0.48
43,5,0.22,0.24,0.3,0.48
43,6,0.2,0.24,0.24,0.44
43,7,0.18,0.19,0.2,0.41
43,3,0.18,0.18,0.14,0.32
43,1,0.12,0.16,0.14,0.25
43,2,0.12,0.16,0.13,0.25
44,4,0.29,0.19,0.26,0.37
44,5,0.29,0.19,0.23,0.35
44,9,0.29,0.19,0.23,0.33
44,8,0.29,0.17,0.17,0.33
44,6,0.19,0.17,0.16,0.33
44,7,0.18,0.17,0.16,0.32
44,0,0.16,0.17,0.16,0.28
44,2,0.16,0.15,0.14,0.27
44,3,0.09,0.15,0.14,0.23
44,1,0.07,0.15,0.14,0.1
45,5,0.29,0.13,0.16,0.4
45,4,0.29,0.13,0.16,0.34
46,4,0.26,0.26,0.23,0.34
47,5,0.35,0.28,0.25,0.59
47,4,0.3,0.28,0.25,0.55
47,9,0.3,0.27,0.24,0.55
47,0,0.3,0.24,0.23,0.55
47,8,0.3,0.24,0.22,0.55
47,6,0.27,0.24,0.2,0.55
47,7,0.25,0.23,0.2,0.49
47,2,0.22,0.22,0.17,0.39
47,1,0.19,0.22,0.17,0.37
47,3,0.18,0.17,0.09,0.37
48,4,0.3,0.12,0.2,0.34
48,8,0.3,0.11,0.17,0.34
49,4,0.2,0.22,0.15,0.38
49,9,0.2,0.2,0.13,0.35
50,6,0.34,0.21,0.33,0.49
50,7,0.27,0.2,0.29,0.49
53,9,0.06,0.17,0.15,0.26
53,4,0.06,0.13,0.14,0.26
53,6,0.06,0.1,0.13,0.26
53,8,0.06,0.09,0.13,0.26
53,0,0.03,0.09,0.11,0.26
54,4,0.38,0.27,0.37,0.52
55,4,0.25,0.28,0.3,0.4
55,6,0.25,0.25,0.28,0.37
55,7,0.22,0.24,0.28,0.37
57,4,0.42,0.3,0.41,0.54
57,8,0.42,0.3,0.37,0.54
57,9,0.39,0.3,0.37,0.48
57,5,0.36,0.22,0.34,0.48
57,6,0.35,0.22,0.31,0.48
57,7,0.35,0.22,0.28,0.44
57,0,0.31,0.22,0.28,0.41
57,2,0.29,0.22,0.17,0.4
57,1,0.21,0.22,0.17,0.33
57,3,0.17,0.22,0.17,0.33
58,4,0.37,0.18,0.38,0.4
58,6,0.37,0.18,0.3,0.4
58,8,0.36,0.18,0.3,0.4
58,7,0.3,0.18,0.3,0.34
58,9,0.3,0.11,0.3,0.27
58,0,0.23,0.1,0.3,0.27
58,2,0.23,0.1,0.3,0.27
58,5,0.23,0.1,0.3,0.24
58,1,0.19,0.1,0.17,0.16
58,3,0.19,0.03,0.14,0.12
59,8,0.4,0.21,0.28,0.45
59,4,0.34,0.21,0.28,0.39
59,5,0.34,0.12,0.24,0.39
60,8,0.37,0.16,0.26,0.37
60,4,0.32,0.16,0.26,0.33
61,8,0.4,0.23,0.37,0.44
61,4,0.38,0.23,0.37,0.38
61,6,0.38,0.15,0.27,0.37
61,9,0.33,0.15,0.27,0.37
61,5,0.3,0.14,0.27,0.37
61,0,0.29,0.14,0.24,0.37
61,7,0.24,0.14,0.21,0.37
61,2,0.23,0.14,0.21,0.23
61,3,0.18,0.14,0.21,0.21
61,1,0.16,0.12,0.14,0.21
62,4,0.36,0.16,0.39,0.42
62,8,0.36,0.12,0.32,0.42
62,6,0.32,0.12,0.32,0.4
62,5,0.3,0.1,0.32,0.4
62,7,0.3,0.1,0.26,0.38
62,9,0.3,0.08,0.26,0.31
62,0,0.24,0.08,0.26,0.3
62,2,0.21,0.08,0.18,0.22
62,3,0.2,0.08,0.18,0.2
62,1,0.15,0.07,0.18,0.14
63,4,0.32,0.36,0.4,0.42
63,5,0.3,0.32,0.31,0.42
63,8,0.3,0.32,0.31,0.37
63,0,0.28,0.32,0.27,0.37
63,6,0.28,0.28,0.26,0.37
63,7,0.28,0.25,0.26,0.37
63,9,0.28,0.22,0.24,0.33
63,2,0.23,0.2,0.22,0.23
63,3,0.2,0.2,0.22,0.19
63,1,0.13,0.2,0.22,0.16
64,4,0.25,0.26,0.24,0.31
64,9,0.25,0.23,0.19,0.31
64,8,0.25,0.18,0.19,0.27
64,7,0.19,0.18,0.19,0.25
66,4,0.33,0.38,0.4,0.36
66,5,0.33,0.33,0.37,0.36
67,8,0.29,0.27,0.27,0.37
67,5,0.27,0.27,0.26,0.37
67,4,0.23,0.27,0.25,0.37
67,0,0.22,0.27,0.21,0.34
68,9,0.29,0.23,0.32,0.49
69,5,0.33,0.35,0.36,0.48
69,4,0.33,0.34,0.35,0.43
69,8,0.33,0.33,0.3,0.42
69,0,0.3,0.33,0.27,0.42
69,9,0.3,0.26,0.27,0.42
69,6,0.27,0.26,0.26,0.42
69,7,0.22,0.23,0.26,0.36
69,1,0.2,0.23,0.24,0.29
69,2,0.2,0.17,0.15,0.29
69,3,0.12,0.17,0.1,0.29
70,6,0.31,0.26,0.33,0.44
70,4,0.3,0.25,0.33,0.44
70,0,0.29,0.22,0.29,0.44
70,7,0.26,0.22,0.27,0.44
70,9,0.26,0.2,0.27,0.44
70,8,0.25,0.14,0.27,0.44
70,5,0.21,0.14,0.23,0.35
70,2,0.21,0.14,0.21,0.31
70,3,0.21,0.14,0.21,0.29
70,1,0.07,0.14,0.17,0.22
71,8,0.21,0.3,0.19,0.41
71,9,0.18,0.3,0.19,0.41
71,4,0.18,0.22,0.14,0.4
71,0,0.18,0.18,0.13,0.36
71,5,0.15,0.18,0.13,0.36
71,6,0.13,0.18,0.13,0.33
71,7,0.09,0.17,0.12,0.33
71,3,0.08,0.11,0.04,0.18
71,2,0.06,0.11,0.04,0.15
71,1,0.03,0.11,0.04,0.11
72,4,0.25,0.24,0.2,0.3
72,9,0.25,0.23,0.13,0.3
72,8,0.25,0.17,0.13,0.27
72,5,0.19,0.17,0.13,0.25
72,7,0.18,0.17,0.13,0.21
72,6,0.18,0.16,0.1,0.18
72,0,0.18,0.14,0.1,0.14
72,1,0.11,0.14,0.1,0.14
72,2,0.11,0.13,0.04,0.14
72,3,0.03,0.13,0.03,0.14
73,4,0.21,0.23,0.29,0.39
73,7,0.21,0.2,0.25,0.39
73,5,0.21,0.19,0.25,0.33
74,4,0.34,0.32,0.34,0.44
74,5,0.34,0.29,0.3,0.44
74,6,0.34,0.27,0.3,0.37
74,7,0.32,0.27,0.3,0.36
74,9,0.29,0.25,0.3,0.36
75,5,0.32,0.18,0.28,0.36
77,5,0.33,0.29,0.2,0.4
77,4,0.33,0.29,0.2,0.38
77,8,0.33,0.26,0.18,0.38
77,6,0.28,0.26,0.17,0.38
77,0,0.27,0.26,0.17,0.37
77,7,0.26,0.23,0.17,0.37
77,2,0.25,0.22,0.13,0.31
77,3,0.25,0.22,0.13,0.3
77,9,0.25,0.21,0.13,0.27
77,1,0.15,0.21,0.13,0.17
78,9,0.21,0.31,0.17,0.38
78,4,0.2,0.22,0.17,0.31
79,4,0.22,0.26,0.27,0.37
79,8,0.22,0.24,0.24,0.35
79,5,0.17,0.24,0.24,0.3
80,9,0.25,0.34,0.2,0.4
81,8,0.37,0.23,0.28,0.39
81,4,0.32,0.23,0.28,0.32
81,5,0.3,0.23,0.26,0.31
81,7,0.3,0.23,0.21,0.27
81,0,0.28,0.23,0.21,0.25
81,1,0.28,0.23,0.18,0.25
81,2,0.28,0.19,0.18,0.25
81,6,0.27,0.15,0.18,0.25
81,9,0.26,0.11,0.15,0.23
81,3,0.21,0.11,0.13,0.15
83,4,0.25,0.18,0.33,0.27
85,4,0.36,0.23,0.15,0.51
85,5,0.36,0.21,0.13,0.51
85,8,0.36,0.21,0.13,0.51
85,6,0.28,0.21,0.12,0.51
85,0,0.26,0.21,0.12,0.47
85,7,0.24,0.16,0.09,0.47
85,9,0.24,0.14,0.09,0.38
85,1,0.18,0.14,0.09,0.33
85,2,0.18,0.13,0.04,0.33
85,3,0.15,0.12,0.04,0.28
86,4,0.28,0.35,0.33,0.32
86,5,0.28,0.26,0.23,0.32
86,7,0.28,0.26,0.23,0.28
86,8,0.28,0.26,0.21,0.28
86,9,0.25,0.26,0.21,0.26
86,6,0.24,0.24,0.21,0.26
86,0,0.23,0.24,0.21,0.25
86,1,0.18,0.17,0.18,0.19
86,2,0.18,0.17,0.14,0.19
86,3,0.15,0.17,0.08,0.19
87,4,0.28,0.42,0.5,0.43
87,7,0.28,0.32,0.36,0.38
87,8,0.28,0.31,0.36,0.38
87,6,0.22,0.31,0.36,0.36
87,5,0.2,0.28,0.36,0.35
87,0,0.2,0.27,0.36,0.3
87,1,0.2,0.24,0.31,0.27
87,9,0.17,0.21,0.31,0.27
87,2,0.17,0.21,0.19,0.26
87,3,0.11,0.21,0.18,0.15
88,5,0.32,0.26,0.31,0.44
88,4,0.31,0.25,0.28,0.41
89,8,0.27,0.3,0.29,0.39
89,4,0.25,0.3,0.29,0.34
89,7,0.25,0.26,0.21,0.32
89,5,0.25,0.25,0.2,0.32
89,0,0.25,0.25,0.18,0.31
89,6,0.17,0.25,0.18,0.31
90,4,0.43,0.31,0.41,0.46
90,9,0.42,0.28,0.31,0.46
90,6,0.42,0.23,0.29,0.46
90,8,0.42,0.18,0.26,0.46
90,0,0.33,0.18,0.26,0.42
90,5,0.23,0.18,0.25,0.42
90,7,0.23,0.18,0.22,0.33
90,2,0.2,0.18,0.22,0.24
90,3,0.18,0.18,0.22,0.22
90,1,0.11,0.12,0.14,0.15
93,8,0.31,0.3,0.31,0.38
93,7,0.3,0.3,0.31,0.35
93,4,0.28,0.3,0.31,0.32
93,5,0.28,0.3,0.29,0.32
93,6,0.27,0.3,0.27,0.32
93,0,0.26,0.3,0.27,0.29
93,2,0.26,0.3,0.27,0.27
93,1,0.23,0.3,0.27,0.18
93,9,0.23,0.19,0.18,0.17
93,3,0.17,0.19,0.15,0.17
94,4,0.41,0.33,0.42,0.38
94,9,0.41,0.32,0.34,0.38
94,3,0.41,0.31,0.31,0.38
94,6,0.41,0.25,0.3,0.38
94,7,0.41,0.23,0.29,0.38
94,8,0.41,0.18,0.28,0.38
94,5,0.3,0.17,0.28,0.38
94,0,0.29,0.17,0.28,0.3
94,2,0.27,0.17,0.24,0.3
94,1,0.19,0.15,0.19,0.2
95,4,0.34,0.25,0.36,0.44
95,5,0.34,0.24,0.34,0.44
95,8,0.34,0.24,0.33,0.44
95,7,0.26,0.24,0.29,0.41
95,6,0.23,0.24,0.29,0.4
95,0,0.22,0.24,0.29,0.34
95,9,0.22,0.15,0.26,0.31
95,2,0.21,0.15,0.2,0.27
95,1,0.16,0.15,0.2,0.27
95,3,0.16,0.15,0.17,0.27
96,4,0.19,0.24,0.28,0.33
96,9,0.19,0.24,0.27,0.29
96,8,0.19,0.21,0.23,0.29
96,5,0.16,0.21,0.21,0.29
96,0,0.14,0.21,0.19,0.29
96,6,0.14,0.14,0.19,0.29
96,7,0.14,0.13,0.15,0.26
96,3,0.12,0.13,0.13,0.22
96,2,0.1,0.11,0.13,0.22
96,1,0.02,0.11,0.1,0.08
97,9,0.31,0.33,0.27,0.5
97,4,0.3,0.29,0.27,0.5
97,0,0.3,0.26,0.25,0.47
97,8,0.3,0.26,0.25,0.47
97,5,0.29,0.26,0.25,0.43
97,6,0.29,0.25,0.2,0.41
97,7,0.25,0.23,0.19,0.36
97,2,0.21,0.22,0.16,0.27
97,1,0.15,0.18,0.16,0.27
97,3,0.12,0.18,0.09,0.27
98,8,0.24,0.37,0.39,0.39
98,4,0.23,0.35,0.39,0.33
98,6,0.22,0.35,0.33,0.29
98,7,0.19,0.35,0.33,0.29
98,5,0.17,0.29,0.25,0.27
98,9,0.17,0.29,0.22,0.22
98,0,0.15,0.23,0.21,0.22
98,2,0.15,0.23,0.18,0.18
98,3,0.15,0.23,0.18,0.16
98,1,0.11,0.17,0.18,0.15
100,5,0.24,0.33,0.35,0.34
100,4,0.21,0.33,0.35,0.33
101,4,0.33,0.2,0.31,0.43
101,8,0.33,0.18,0.31,0.43
101,6,0.32,0.18,0.29,0.43
101,5,0.3,0.16,0.29,0.43
101,9,0.3,0.16,0.29,0.42
101,0,0.26,0.16,0.26,0.34
101,7,0.25,0.14,0.19,0.32
101,3,0.22,0.08,0.12,0.28
101,2,0.22,0.08,0.11,0.26
101,1,0.17,0.08,0.11,0.14
102,8,0.32,0.17,0.41,0.43
102,4,0.3,0.17,0.41,0.36
102,9,0.3,0.17,0.3,0.33
103,4,0.27,0.17,0.28,0.32
103,5,0.27,0.17,0.23,0.32
104,4,0.31,0.3,0.44,0.47
104,8,0.31,0.24,0.38,0.42
104,5,0.29,0.24,0.38,0.4
104,0,0.29,0.24,0.35,0.38
104,6,0.29,0.19,0.35,0.37
104,9,0.28,0.17,0.35,0.36
104,7,0.23,0.16,0.28,0.36
104,1,0.19,0.14,0.19,0.21
104,3,0.19,0.09,0.13,0.21
104,2,0.19,0.04,0.1,0.19
105,8,0.32,0.2,0.4,0.39
105,4,0.28,0.2,0.4,0.37
107,8,0.35,0.08,0.36,0.41
107,4,0.3,0.08,0.36,0.35
107,9,0.28,0.04,0.25,0.3
107,6,0.28,0.03,0.23,0.3
107,0,0.27,0.02,0.23,0.3
107,7,0.23,0.02,0.23,0.3
107,5,0.23,0.01,0.23,0.29
107,1,0.23,0.01,0.17,0.21
107,3,0.23,-0.01,0.15,0.21
107,2,0.2,-0.03,0.12,0.21
108,4,0.24,0.15,0.24,0.37
108,5,0.24,0.14,0.23,0.37
108,8,0.24,0.14,0.21,0.34
109,0,0.26,0.15,0.14,0.39
109,7,0.26,0.15,0.14,0.39
110,4,0.33,0.26,0.36,0.36
110,7,0.33,0.2,0.3,0.36
110,5,0.33,0.19,0.28,0.36
110,8,0.33,0.19,0.28,0.35
110,6,0.26,0.19,0.27,0.35
110,0,0.24,0.18,0.26,0.33
110,9,0.2,0.18,0.26,0.33
110,2,0.2,0.18,0.24,0.23
110,3,0.18,0.18,0.24,0.23
110,1,0.12,0.17,0.23,0.18
111,4,0.31,0.19,0.36,0.28
111,8,0.31,0.19,0.28,0.28
111,7,0.26,0.19,0.27,0.28
111,6,0.26,0.19,0.26,0.28
111,9,0.21,0.19,0.26,0.28
111,5,0.21,0.11,0.25,0.28
111,0,0.21,0.11,0.23,0.15
111,2,0.15,0.11,0.16,0.15
111,3,0.13,0.11,0.16,0.09
111,1,0.1,0.04,0.16,0.09
112,4,0.32,0.29,0.25,0.56
112,6,0.32,0.29,0.21,0.45
112,5,0.31,0.27,0.21,0.45
112,8,0.3,0.27,0.21,0.45
112,0,0.29,0.27,0.21,0.42
112,7,0.28,0.27,0.21,0.41
112,9,0.26,0.25,0.19,0.41
112,3,0.2,0.22,0.16,0.31
112,2,0.2,0.18,0.16,0.3
112,1,0.16,0.18,0.16,0.16
113,4,0.3,0.31,0.39,0.41
113,9,0.3,0.29,0.37,0.41
113,5,0.3,0.24,0.35,0.41
113,6,0.3,0.2,0.33,0.34
113,0,0.25,0.2,0.33,0.34
113,8,0.25,0.17,0.33,0.34
113,7,0.2,0.17,0.23,0.31
113,3,0.2,0.17,0.19,0.23
113,2,0.2,0.13,0.18,0.21
113,1,0.13,0.13,0.14,0.16
114,4,0.41,0.45,0.53,0.54
114,6,0.41,0.39,0.43,0.5
114,8,0.41,0.32,0.38,0.5
114,5,0.38,0.32,0.38,0.43
114,9,0.38,0.32,0.37,0.43
114,0,0.32,0.31,0.37,0.43
114,7,0.28,0.28,0.37,0.38
114,2,0.25,0.28,0.27,0.28
114,1,0.2,0.28,0.27,0.21
114,3,0.19,0.28,0.25,0.21
115,4,0.44,0.3,0.41,0.54
115,6,0.44,0.28,0.33,0.5
115,8,0.39,0.26,0.3,0.5
115,9,0.36,0.26,0.3,0.43
115,0,0.32,0.2,0.3,0.41
115,7,0.24,0.2,0.3,0.37
115,5,0.2,0.19,0.3,0.37
115,2,0.18,0.19,0.2,0.22
115,3,0.14,0.19,0.2,0.21
115,1,0.1,0.1,0.18,0.14
116,5,0.4,0.48,0.34,0.45
116,6,0.37,0.48,0.34,0.34
116,4,0.35,0.48,0.34,0.31
116,8,0.29,0.48,0.3,0.31
116,7,0.28,0.41,0.3,0.31
116,0,0.28,0.32,0.28,0.24
116,9,0.28,0.31,0.21,0.24
116,1,0.25,0.31,0.2,0.24
116,2,0.25,0.31,0.2,0.24
116,3,0.22,0.29,0.19,0.19
120,9,0.21,0.32,0.16,0.45
120,4,0.2,0.19,0.14,0.37
120,6,0.2,0.16,0.1,0.36
120,7,0.2,0.16,0.09,0.36
121,5,0.4,0.39,0.37,0.43
121,6,0.33,0.36,0.37,0.4
121,4,0.32,0.36,0.37,0.34
121,8,0.32,0.36,0.35,0.34
121,0,0.31,0.33,0.3,0.34
121,7,0.28,0.29,0.29,0.34
121,9,0.28,0.29,0.27,0.31
121,1,0.28,0.24,0.24,0.31
121,2,0.28,0.23,0.23,0.31
121,3,0.28,0.23,0.17,0.31
122,4,0.52,0.55,0.59,0.51
122,6,0.52,0.55,0.52,0.47
122,8,0.42,0.5,0.48,0.47
122,0,0.4,0.5,0.48,0.46
122,5,0.38,0.5,0.47,0.46
122,7,0.38,0.5,0.47,0.4
122,9,0.38,0.38,0.47,0.37
122,3,0.33,0.38,0.36,0.33
122,2,0.3,0.37,0.36,0.33
122,1,0.21,0.37,0.29,0.22
123,4,0.28,0.24,0.37,0.41
123,5,0.28,0.2,0.31,0.41
123,6,0.28,0.2,0.31,0.32
123,8,0.27,0.2,0.31,0.32
123,7,0.26,0.2,0.31,0.3
123,9,0.26,0.2,0.31,0.28
123,0,0.26,0.18,0.25,0.24
123,2,0.19,0.17,0.17,0.2
123,1,0.11,0.16,0.16,0.2
123,3,0.11,0.09,0.1,0.2
124,5,0.36,0.2,0.38,0.38
124,4,0.36,0.19,0.38,0.36
124,8,0.36,0.17,0.37,0.36
124,6,0.34,0.17,0.37,0.35
124,9,0.31,0.17,0.37,0.31
124,0,0.3,0.17,0.3,0.31
127,7,0.26,0.2,0.26,0.25
127,5,0.26,0.19,0.26,0.24
127,4,0.24,0.19,0.26,0.24
127,6,0.24,0.19,0.19,0.24
127,8,0.24,0.19,0.19,0.19
127,1,0.23,0.19,0.16,0.19
127,2,0.2,0.19,0.16,0.18
127,0,0.14,0.12,0.16,0.18
127,3,0.12,0.08,0.14,0.18
