Attack Pattern,Measure,MiniLM,ATTACK,Mpnet,Multilingual
124,2,0.34,0.21,0.35,0.35
127,2,0.28,0.09,0.2,0.26
129,2,0.27,0.22,0.23,0.24
133,2,0.31,0.38,0.35,0.42
136,2,0.23,0.18,0.23,0.33
138,2,0.32,0.27,0.24,0.26
143,3,0.33,0.5,0.36,0.41
143,2,0.31,0.5,0.31,0.4
144,3,0.41,0.43,0.46,0.55
144,9,0.36,0.43,0.4,0.55
144,2,0.35,0.43,0.36,0.51
154,9,0.3,0.24,0.28,0.29
157,3,0.31,0.25,0.27,0.39
157,9,0.31,0.13,0.19,0.39
158,3,0.36,0.46,0.43,0.46
158,9,0.36,0.28,0.31,0.46
159,2,0.31,0.3,0.32,0.38
160,2,0.16,0.14,0.12,0.25
162,0,0.31,0.31,0.25,0.38
166,2,0.4,0.12,0.16,0.32
173,9,0.33,0.23,0.34,0.41
175,2,0.3,0.27,0.29,0.28
176,2,0.38,0.19,0.23,0.34
177,2,0.2,0.1,0.23,0.34
179,8,0.3,0.17,0.33,0.44
180,2,0.41,0.24,0.21,0.56
180,9,0.3,0.19,0.16,0.5
181,9,0.22,0.14,0.34,0.32
186,2,0.4,0.52,0.34,0.46
186,9,0.3,0.43,0.34,0.46
187,2,0.47,0.48,0.41,0.56
192,3,0.36,0.44,0.46,0.44
193,2,0.29,0.11,0.19,0.33
198,2,0.39,0.39,0.32,0.4
200,9,0.21,0.18,0.18,0.35
203,2,0.32,0.11,0.28,0.44
203,9,0.25,0.11,0.28,0.44
206,1,0.24,0.32,0.26,0.36
206,2,0.21,0.27,0.26,0.36
209,9,0.17,0.12,0.17,0.28
212,2,0.38,0.55,0.37,0.36
215,2,0.31,0.24,0.29,0.32
216,3,0.42,0.44,0.41,0.47
216,2,0.42,0.32,0.35,0.45
217,3,0.34,0.41,0.31,0.49
218,0,0.36,0.31,0.34,0.43
220,3,0.35,0.38,0.39,0.41
222,9,0.24,0.09,0.22,0.31
233,2,0.37,0.5,0.39,0.29
234,2,0.25,0.18,0.25,0.34
234,9,0.23,0.06,0.21,0.34
237,2,0.29,0.22,0.16,0.33
240,2,0.32,0.28,0.31,0.41
242,2,0.3,0.22,0.23,0.36
251,2,0.3,0.16,0.21,0.36
253,2,0.32,0.16,0.22,0.36
270,9,0.31,0.07,0.22,0.4
270,4,0.24,0.04,0.2,0.37
271,2,0.33,0.24,0.3,0.35
276,3,0.3,0.34,0.41,0.37
285,3,0.2,0.2,0.27,0.39
290,3,0.24,0.31,0.23,0.42
292,3,0.23,0.29,0.24,0.32
292,9,0.23,0.22,0.24,0.32
294,3,0.25,0.36,0.37,0.4
296,3,0.28,0.32,0.29,0.43
297,3,0.22,0.2,0.15,0.34
297,9,0.14,0.11,0.11,0.32
298,3,0.25,0.22,0.19,0.33
298,9,0.21,0.11,0.13,0.33
299,3,0.25,0.25,0.23,0.43
300,3,0.42,0.27,0.37,0.48
301,3,0.27,0.27,0.32,0.43
302,3,0.34,0.32,0.29,0.42
303,3,0.35,0.31,0.3,0.43
303,9,0.2,0.18,0.21,0.37
304,3,0.3,0.29,0.25,0.43
304,9,0.2,0.16,0.15,0.37
305,3,0.29,0.29,0.37,0.45
305,9,0.26,0.19,0.29,0.45
306,3,0.22,0.22,0.36,0.35
307,3,0.33,0.09,0.32,0.33
308,3,0.35,0.27,0.39,0.38
313,9,0.35,0.15,0.35,0.42
317,3,0.23,0.23,0.28,0.21
318,3,0.21,0.26,0.29,0.25
319,3,0.24,0.22,0.24,0.28
320,3,0.23,0.19,0.26,0.26
321,3,0.18,0.22,0.28,0.18
322,3,0.2,0.17,0.23,0.26
325,3,0.3,0.24,0.29,0.35
326,3,0.17,0.2,0.29,0.19
326,8,0.16,0.08,0.19,0.19
327,3,0.17,0.3,0.3,0.27
328,3,0.24,0.29,0.29,0.25
329,3,0.27,0.31,0.43,0.32
330,3,0.31,0.36,0.46,0.36
331,3,0.31,0.39,0.4,0.44
332,3,0.38,0.31,0.42,0.38
386,2,0.25,0.19,0.24,0.37
386,9,0.18,0.19,0.2,0.37
399,0,0.25,0.14,0.24,0.33
401,2,0.36,0.42,0.36,0.42
413,9,0.4,0.4,0.42,0.46
414,0,0.3,0.29,0.23,0.31
420,2,0.27,0.4,0.29,0.33
420,0,0.22,0.39,0.28,0.26
425,5,0.19,0.41,0.31,0.25
434,2,0.18,0.45,0.24,0.28
438,0,0.43,0.45,0.46,0.4
438,1,0.3,0.38,0.4,0.4
439,0,0.47,0.61,0.56,0.48
439,2,0.47,0.51,0.46,0.47
440,2,0.41,0.45,0.39,0.4
442,9,0.38,0.49,0.39,0.42
444,2,0.45,0.52,0.37,0.38
444,0,0.36,0.42,0.31,0.38
445,2,0.5,0.47,0.43,0.42
446,0,0.53,0.66,0.54,0.54
447,2,0.44,0.44,0.31,0.32
465,3,0.2,0.3,0.23,0.43
465,9,0.16,0.16,0.12,0.33
466,3,0.3,0.3,0.24,0.55
466,9,0.3,0.27,0.21,0.55
468,9,0.27,0.15,0.21,0.39
470,2,0.23,0.17,0.16,0.35
471,2,0.28,0.03,0.24,0.33
476,2,0.31,0.28,0.25,0.39
478,2,0.32,0.15,0.33,0.4
481,3,0.26,0.36,0.23,0.4
486,3,0.33,0.35,0.25,0.39
486,9,0.29,0.2,0.23,0.39
487,3,0.28,0.34,0.3,0.4
487,9,0.27,0.27,0.29,0.4
489,3,0.27,0.39,0.31,0.43
490,3,0.21,0.32,0.25,0.32
494,3,0.21,0.33,0.22,0.39
495,3,0.22,0.27,0.2,0.29
499,9,0.3,0.15,0.26,0.44
501,9,0.29,0.15,0.27,0.46
502,2,0.41,0.42,0.41,0.46
506,9,0.2,0.08,0.24,0.42
510,9,0.37,0.21,0.38,0.5
518,2,0.42,0.5,0.46,0.44
519,2,0.43,0.56,0.47,0.48
520,0,0.43,0.46,0.37,0.34
521,2,0.36,0.42,0.35,0.43
521,0,0.35,0.39,0.34,0.41
522,0,0.46,0.54,0.47,0.42
523,0,0.49,0.72,0.55,0.46
528,9,0.26,0.23,0.28,0.39
530,0,0.42,0.48,0.41,0.42
532,0,0.33,0.22,0.27,0.4
532,2,0.33,0.19,0.24,0.4
535,0,0.42,0.51,0.39,0.32
539,2,0.39,0.38,0.36,0.45
540,2,0.31,0.27,0.32,0.35
543,9,0.34,0.46,0.41,0.47
544,0,0.51,0.65,0.53,0.44
544,2,0.34,0.48,0.39,0.41
546,7,0.3,0.31,0.39,0.44
546,3,0.3,0.2,0.37,0.43
548,3,0.44,0.48,0.49,0.53
550,0,0.22,-0.03,0.18,0.34
554,9,0.4,0.44,0.35,0.44
554,2,0.34,0.44,0.32,0.4
556,2,0.16,0.01,0.13,0.13
558,2,0.35,0.3,0.33,0.47
559,3,0.33,0.3,0.34,0.26
561,7,0.32,0.1,0.26,0.35
561,9,0.3,0.02,0.21,0.35
565,9,0.31,0.14,0.33,0.42
573,2,0.34,0.09,0.35,0.34
576,2,0.35,0.08,0.28,0.39
578,2,0.37,0.23,0.28,0.46
578,9,0.37,0.23,0.25,0.46
578,4,0.31,0.2,0.24,0.44
578,6,0.31,0.16,0.23,0.37
578,0,0.28,0.16,0.23,0.35
579,9,0.23,0.03,0.16,0.21
582,3,0.35,0.36,0.35,0.4
582,9,0.35,0.3,0.26,0.4
583,9,0.43,0.29,0.38,0.44
583,3,0.27,0.28,0.38,0.42
585,9,0.39,0.44,0.29,0.5
589,3,0.29,0.32,0.26,0.42
589,9,0.27,0.31,0.23,0.42
593,2,0.3,0.09,0.22,0.45
593,9,0.28,0.07,0.19,0.45
594,3,0.28,0.33,0.24,0.39
594,9,0.22,0.28,0.18,0.39
595,3,0.27,0.31,0.28,0.32
596,3,0.26,0.31,0.31,0.34
598,3,0.27,0.33,0.23,0.47
598,9,0.26,0.24,0.2,0.47
599,3,0.31,0.3,0.36,0.21
608,3,0.22,0.29,0.24,0.51
611,9,0.29,0.43,0.31,0.46
615,3,0.37,0.29,0.33,0.43
621,3,0.3,0.33,0.35,0.46
631,9,0.23,0.31,0.26,0.36
632,9,0.25,0.34,0.28,0.39
636,7,0.19,0.07,0.15,0.29
636,3,0.19,0.05,0.12,0.26
639,2,0.32,0.36,0.28,0.43
641,2,0.19,0.05,0.18,0.29
647,2,0.35,0.15,0.31,0.5
651,3,0.27,0.18,0.22,0.37
661,2,0.24,0.19,0.22,0.31
663,2,0.38,0.28,0.3,0.36
664,9,0.24,0.26,0.25,0.41
669,2,0.44,0.6,0.46,0.55
670,2,0.39,0.53,0.41,0.49
671,1,0.37,0.44,0.4,0.3
673,2,0.39,0.5,0.39,0.47
676,2,0.37,0.34,0.34,0.43
678,2,0.27,0.14,0.22,0.26
678,0,0.19,0.14,0.2,0.21
679,2,0.35,0.17,0.3,0.33
680,2,0.34,0.11,0.29,0.37
681,2,0.34,0.2,0.31,0.43
682,2,0.3,0.32,0.26,0.42
693,9,0.36,0.44,0.34,0.42
695,2,0.4,0.43,0.34,0.44
695,6,0.3,0.34,0.33,0.44
696,2,0.36,0.27,0.31,0.37
699,3,0.32,0.22,0.21,0.45
700,3,0.39,0.25,0.38,0.42
702,2,0.35,0.34,0.4,0.38
