Attack Pattern,Measure,MiniLM,ATTACK,Mpnet,Multilingual
1,8,0.43,0.35,0.52,0.48
1,4,0.26,0.27,0.43,0.48
1,0,0.26,0.27,0.42,0.48
2,9,0.38,0.35,0.39,0.56
3,9,0.12,0.25,0.11,0.3
4,9,0.28,0.29,0.33,0.41
4,5,0.25,0.26,0.26,0.41
4,4,0.24,0.23,0.26,0.41
4,0,0.24,0.23,0.24,0.36
4,3,0.24,0.21,0.23,0.36
4,8,0.21,0.2,0.23,0.36
4,6,0.16,0.19,0.23,0.36
4,1,0.16,0.17,0.2,0.27
4,7,0.16,0.15,0.17,0.26
4,2,0.07,0.14,0.08,0.16
5,9,0.36,0.38,0.32,0.38
6,0,0.3,0.22,0.37,0.46
6,4,0.3,0.2,0.36,0.46
7,4,0.26,0.26,0.21,0.22
8,4,0.31,0.33,0.23,0.49
8,0,0.31,0.31,0.23,0.46
8,6,0.29,0.28,0.23,0.46
8,5,0.29,0.27,0.21,0.46
8,1,0.29,0.26,0.21,0.41
9,0,0.32,0.23,0.29,0.44
9,1,0.32,0.2,0.28,0.44
9,4,0.32,0.19,0.28,0.44
9,5,0.32,0.18,0.28,0.41
9,6,0.27,0.18,0.28,0.38
9,3,0.27,0.17,0.24,0.35
9,7,0.23,0.17,0.24,0.29
9,8,0.21,0.17,0.24,0.26
9,9,0.2,0.14,0.21,0.26
9,2,0.11,0.14,0.12,0.15
10,0,0.3,0.21,0.22,0.42
10,5,0.29,0.21,0.22,0.42
10,3,0.26,0.2,0.22,0.38
10,4,0.26,0.2,0.22,0.38
10,6,0.25,0.18,0.2,0.37
10,1,0.25,0.18,0.19,0.35
10,9,0.25,0.18,0.19,0.28
10,7,0.25,0.1,0.18,0.26
10,8,0.25,0.1,0.18,0.24
10,2,0.11,0.1,0.06,0.24
11,5,0.18,0.24,0.26,0.36
11,0,0.16,0.2,0.26,0.36
12,4,0.32,0.35,0.22,0.44
12,9,0.32,0.35,0.22,0.43
12,0,0.32,0.24,0.21,0.43
14,0,0.28,0.15,0.24,0.44
14,5,0.27,0.15,0.24,0.44
14,9,0.27,0.15,0.24,0.44
14,4,0.27,0.14,0.23,0.44
14,6,0.27,0.13,0.22,0.44
14,1,0.27,0.13,0.21,0.3
14,3,0.27,0.1,0.14,0.28
14,2,0.2,0.1,0.14,0.22
14,7,0.2,0.02,0.14,0.21
14,8,0.2,0.02,0.14,0.19
15,0,0.26,0.26,0.24,0.48
16,8,0.14,0.21,0.17,0.41
16,6,0.13,0.21,0.16,0.41
16,9,0.13,0.21,0.15,0.41
16,7,0.13,0.2,0.15,0.35
19,5,0.24,0.25,0.3,0.41
20,7,0.33,0.51,0.35,0.58
20,9,0.27,0.27,0.26,0.56
20,6,0.23,0.11,0.24,0.4
20,8,0.23,0.08,0.23,0.4
20,4,0.21,0.08,0.21,0.4
20,0,0.21,0.08,0.2,0.32
20,5,0.21,0.08,0.2,0.3
20,1,0.11,0.08,0.2,0.25
20,3,0.11,0.08,0.14,0.22
20,2,0.03,0.08,0.14,0.1
21,8,0.44,0.16,0.33,0.47
21,9,0.38,0.16,0.33,0.47
21,4,0.38,0.11,0.32,0.41
21,5,0.38,0.11,0.31,0.38
21,3,0.37,0.11,0.31,0.38
21,6,0.37,0.11,0.31,0.38
21,0,0.28,0.09,0.31,0.37
21,1,0.28,0.07,0.27,0.32
21,7,0.28,0.05,0.23,0.27
21,2,0.13,0.05,0.18,0.21
22,9,0.32,0.43,0.29,0.49
22,3,0.3,0.24,0.25,0.49
22,4,0.26,0.22,0.25,0.49
22,5,0.26,0.22,0.25,0.46
22,1,0.25,0.19,0.25,0.46
22,6,0.25,0.19,0.22,0.46
22,0,0.25,0.16,0.21,0.44
22,7,0.25,0.15,0.15,0.38
22,8,0.24,0.15,0.15,0.27
22,2,0.11,0.15,0.13,0.27
25,9,0.32,0.3,0.24,0.33
25,3,0.32,0.27,0.2,0.33
25,1,0.26,0.27,0.19,0.33
25,2,0.25,0.27,0.18,0.33
28,0,0.33,0.4,0.34,0.46
28,5,0.31,0.39,0.33,0.46
28,4,0.29,0.39,0.33,0.46
28,6,0.26,0.37,0.33,0.46
29,5,0.3,0.27,0.29,0.38
29,6,0.3,0.24,0.29,0.36
29,8,0.3,0.24,0.25,0.35
29,0,0.25,0.24,0.23,0.35
31,6,0.35,0.25,0.27,0.4
31,9,0.35,0.25,0.25,0.37
31,5,0.35,0.2,0.24,0.37
31,0,0.28,0.12,0.24,0.37
32,0,0.24,0.27,0.28,0.34
33,9,0.26,0.36,0.37,0.31
33,5,0.22,0.18,0.3,0.31
33,3,0.22,0.17,0.3,0.31
33,4,0.21,0.15,0.3,0.31
33,0,0.18,0.15,0.29,0.31
33,8,0.18,0.15,0.28,0.31
33,1,0.17,0.15,0.27,0.31
33,6,0.15,0.15,0.27,0.31
33,7,0.13,0.15,0.22,0.17
33,2,0.08,0.15,0.17,0.16
34,9,0.29,0.35,0.25,0.37
34,3,0.29,0.19,0.23,0.37
34,5,0.29,0.19,0.23,0.37
36,9,0.3,0.28,0.29,0.42
36,4,0.3,0.18,0.27,0.42
36,6,0.3,0.18,0.27,0.4
36,8,0.3,0.17,0.27,0.37
36,0,0.3,0.15,0.23,0.37
36,3,0.3,0.15,0.21,0.36
36,5,0.27,0.14,0.21,0.36
36,7,0.22,0.13,0.21,0.34
36,1,0.18,0.1,0.2,0.34
36,2,0.06,0.1,0.16,0.21
37,8,0.5,0.42,0.47,0.58
37,4,0.4,0.42,0.44,0.58
37,0,0.4,0.42,0.43,0.55
37,7,0.4,0.42,0.43,0.54
37,5,0.4,0.32,0.42,0.54
37,6,0.38,0.32,0.42,0.54
37,9,0.33,0.32,0.42,0.54
37,3,0.31,0.26,0.38,0.48
37,1,0.3,0.16,0.38,0.48
37,2,0.17,0.12,0.23,0.23
38,0,0.2,0.15,0.23,0.38
38,4,0.2,0.12,0.19,0.36
38,5,0.2,0.11,0.19,0.35
38,1,0.2,0.09,0.19,0.35
38,6,0.2,0.09,0.19,0.35
38,8,0.2,0.08,0.16,0.3
38,3,0.18,0.08,0.16,0.3
38,9,0.15,0.08,0.16,0.27
38,7,0.15,0.05,0.12,0.22
38,2,0.04,0.04,0.03,0.17
39,7,0.38,0.26,0.26,0.46
39,9,0.37,0.2,0.24,0.46
39,8,0.37,0.09,0.23,0.4
39,5,0.28,0.07,0.21,0.4
39,0,0.28,0.07,0.21,0.36
39,6,0.28,0.07,0.21,0.36
39,4,0.28,0.06,0.2,0.36
39,3,0.28,0.06,0.19,0.31
39,1,0.13,0.06,0.13,0.25
39,2,0.13,0.06,0.09,0.17
40,5,0.25,0.13,0.21,0.35
40,6,0.23,0.13,0.21,0.34
41,0,0.27,0.34,0.3,0.48
41,5,0.26,0.34,0.29,0.48
41,9,0.25,0.34,0.29,0.48
41,6,0.25,0.3,0.25,0.48
41,4,0.25,0.27,0.24,0.43
41,1,0.24,0.24,0.24,0.37
41,7,0.24,0.24,0.24,0.35
41,8,0.2,0.23,0.22,0.25
41,3,0.18,0.23,0.17,0.25
41,2,0.07,0.18,0.07,0.11
42,9,0.31,0.38,0.35,0.43
43,9,0.25,0.38,0.32,0.55
43,4,0.23,0.3,0.25,0.47
45,5,0.23,0.14,0.14,0.38
45,0,0.2,0.13,0.14,0.34
45,8,0.2,0.13,0.13,0.34
45,4,0.19,0.13,0.12,0.34
45,1,0.19,0.11,0.11,0.34
45,6,0.19,0.11,0.11,0.34
45,3,0.19,0.11,0.08,0.29
45,7,0.17,0.11,0.07,0.29
45,9,0.16,0.11,0.06,0.29
45,2,0.1,0.11,0.03,0.17
47,0,0.28,0.26,0.24,0.56
47,5,0.27,0.26,0.24,0.56
48,5,0.21,0.16,0.19,0.32
48,6,0.19,0.1,0.19,0.32
48,0,0.19,0.09,0.17,0.31
48,4,0.16,0.09,0.16,0.31
48,8,0.16,0.09,0.16,0.27
48,1,0.14,0.06,0.16,0.27
48,9,0.14,0.06,0.13,0.27
48,3,0.14,0.04,0.04,0.2
48,7,0.11,0.04,0.04,0.16
48,2,0.02,0.04,0.03,0.11
49,9,0.25,0.23,0.13,0.41
49,7,0.25,0.2,0.13,0.4
49,6,0.25,0.18,0.13,0.35
49,1,0.23,0.12,0.13,0.34
49,8,0.23,0.12,0.13,0.34
49,5,0.23,0.11,0.09,0.34
49,0,0.19,0.11,0.08,0.34
49,4,0.14,0.1,0.07,0.34
49,3,0.11,0.1,0.07,0.24
49,2,0.03,0.07,0.07,0.16
52,9,0.26,0.29,0.3,0.38
53,9,0.09,0.19,0.13,0.25
55,7,0.25,0.27,0.28,0.4
55,9,0.24,0.27,0.28,0.4
57,9,0.42,0.39,0.43,0.49
57,7,0.37,0.32,0.36,0.49
57,5,0.36,0.27,0.34,0.49
57,4,0.36,0.24,0.33,0.49
57,0,0.36,0.24,0.32,0.44
57,8,0.36,0.24,0.31,0.43
57,3,0.33,0.24,0.27,0.43
57,6,0.32,0.17,0.26,0.43
57,1,0.26,0.15,0.26,0.37
57,2,0.21,0.12,0.12,0.37
58,8,0.36,0.22,0.34,0.31
60,1,0.34,0.16,0.26,0.34
61,9,0.35,0.21,0.3,0.47
61,4,0.35,0.19,0.29,0.39
62,5,0.32,0.17,0.33,0.43
62,9,0.31,0.17,0.33,0.43
63,5,0.3,0.34,0.33,0.41
63,0,0.28,0.34,0.33,0.41
63,6,0.27,0.32,0.32,0.41
63,4,0.27,0.32,0.29,0.37
63,8,0.27,0.31,0.28,0.35
63,1,0.25,0.24,0.28,0.35
63,3,0.25,0.21,0.26,0.35
63,9,0.22,0.21,0.26,0.35
63,7,0.22,0.15,0.18,0.24
63,2,0.07,0.15,0.15,0.14
64,9,0.2,0.26,0.21,0.29
64,0,0.2,0.22,0.21,0.22
65,9,0.37,0.34,0.39,0.47
65,4,0.37,0.21,0.37,0.47
65,5,0.37,0.19,0.34,0.44
65,3,0.37,0.15,0.34,0.42
65,7,0.34,0.15,0.34,0.42
65,8,0.34,0.14,0.34,0.42
65,0,0.29,0.14,0.31,0.42
65,6,0.29,0.13,0.29,0.42
65,1,0.27,0.08,0.28,0.34
65,2,0.13,0.03,0.12,0.19
66,0,0.32,0.36,0.38,0.37
66,5,0.3,0.36,0.38,0.34
66,4,0.28,0.36,0.38,0.33
66,6,0.27,0.32,0.34,0.33
66,1,0.27,0.29,0.34,0.31
68,7,0.26,0.16,0.28,0.5
68,5,0.24,0.15,0.25,0.5
68,9,0.22,0.15,0.25,0.5
68,8,0.21,0.15,0.25,0.4
68,4,0.18,0.15,0.23,0.4
68,0,0.18,0.15,0.21,0.35
68,3,0.18,0.12,0.18,0.35
68,6,0.18,0.1,0.18,0.35
68,1,0.06,0.09,0.17,0.26
68,2,0.01,0.03,0.03,0.17
69,0,0.29,0.32,0.31,0.43
69,4,0.29,0.3,0.3,0.43
69,5,0.29,0.28,0.3,0.42
69,6,0.25,0.28,0.3,0.38
69,1,0.25,0.26,0.28,0.34
69,8,0.25,0.24,0.26,0.33
69,3,0.22,0.21,0.21,0.33
69,7,0.22,0.16,0.21,0.33
69,9,0.16,0.15,0.21,0.33
69,2,0.02,0.14,0.1,0.13
70,6,0.32,0.25,0.34,0.43
70,9,0.3,0.25,0.34,0.43
70,7,0.3,0.22,0.34,0.41
70,8,0.28,0.2,0.34,0.41
70,4,0.28,0.14,0.3,0.41
70,0,0.28,0.14,0.25,0.37
70,5,0.28,0.14,0.25,0.37
70,1,0.22,0.13,0.25,0.32
70,3,0.22,0.13,0.24,0.29
70,2,0.07,0.08,0.16,0.2
