Attack Pattern,Measure,MiniLM,ATTACK,Mpnet,Multilingual
102,6,0.21,0.12,0.29,0.25
102,5,0.21,0.11,0.26,0.25
102,2,0.21,0.06,0.25,0.25
102,4,0.15,0.06,0.22,0.25
102,1,0.15,0.03,0.22,0.21
102,0,0.1,0.0,0.22,0.21
102,8,0.08,-0.02,0.22,0.21
103,9,0.31,0.24,0.26,0.37
103,6,0.3,0.24,0.24,0.23
103,4,0.3,0.22,0.23,0.23
104,9,0.29,0.23,0.35,0.46
104,2,0.28,0.23,0.35,0.44
105,3,0.28,0.26,0.31,0.42
105,7,0.26,0.15,0.29,0.34
105,9,0.26,0.14,0.29,0.33
105,2,0.26,0.13,0.28,0.33
105,1,0.2,0.13,0.25,0.33
105,0,0.16,0.12,0.25,0.33
105,5,0.16,0.12,0.25,0.26
105,6,0.16,0.11,0.25,0.25
105,8,0.16,0.11,0.2,0.25
105,4,0.16,0.06,0.18,0.23
107,3,0.31,0.05,0.3,0.37
107,2,0.29,0.04,0.3,0.35
107,7,0.25,0.04,0.29,0.35
108,9,0.19,0.12,0.24,0.38
108,3,0.18,0.08,0.15,0.28
108,0,0.18,0.07,0.13,0.26
108,7,0.18,0.07,0.11,0.26
108,2,0.16,0.07,0.11,0.25
108,8,0.14,0.07,0.11,0.24
108,1,0.13,0.07,0.11,0.23
108,4,0.11,0.06,0.11,0.23
108,5,0.11,0.06,0.11,0.21
108,6,0.07,-0.03,0.07,0.18
111,7,0.26,0.28,0.33,0.3
111,2,0.24,0.18,0.33,0.3
111,3,0.23,0.18,0.27,0.3
111,9,0.23,0.16,0.27,0.29
111,0,0.19,0.16,0.27,0.23
111,1,0.19,0.14,0.27,0.19
112,2,0.32,0.22,0.25,0.5
115,2,0.28,0.15,0.27,0.44
116,2,0.39,0.51,0.38,0.45
116,9,0.39,0.49,0.35,0.45
116,7,0.37,0.49,0.33,0.37
116,1,0.36,0.46,0.33,0.37
117,3,0.35,0.34,0.34,0.49
117,2,0.31,0.31,0.33,0.49
120,3,0.13,0.19,0.13,0.44
120,7,0.13,0.16,0.13,0.37
120,6,0.13,0.14,0.13,0.35
120,9,0.13,0.13,0.13,0.35
120,0,0.13,0.13,0.12,0.26
120,5,0.13,0.13,0.1,0.26
120,4,0.13,0.12,0.09,0.26
120,2,0.13,0.12,0.08,0.24
120,1,0.07,0.12,0.08,0.18
120,8,0.01,0.06,0.03,0.18
121,9,0.36,0.46,0.4,0.39
121,2,0.33,0.46,0.4,0.36
121,4,0.3,0.36,0.28,0.36
121,1,0.29,0.34,0.28,0.36
122,2,0.43,0.47,0.49,0.47
123,2,0.28,0.19,0.28,0.39
123,9,0.27,0.17,0.25,0.39
123,3,0.27,0.16,0.25,0.28
123,7,0.27,0.14,0.25,0.24
123,5,0.21,0.12,0.25,0.23
123,6,0.18,0.12,0.25,0.23
123,1,0.18,0.11,0.18,0.23
123,4,0.16,0.11,0.18,0.23
123,8,0.11,0.08,0.18,0.23
123,0,0.08,0.07,0.15,0.23
124,2,0.37,0.23,0.36,0.4
124,7,0.37,0.19,0.32,0.4
125,3,0.27,0.24,0.3,0.39
126,2,0.16,0.09,0.28,0.41
126,3,0.14,0.09,0.27,0.41
126,7,0.12,0.09,0.27,0.39
126,9,0.12,0.08,0.27,0.39
127,2,0.24,0.13,0.22,0.24
127,7,0.23,0.13,0.19,0.24
127,9,0.2,0.08,0.19,0.24
127,3,0.19,0.08,0.16,0.22
128,2,0.13,0.26,0.3,0.25
128,1,0.09,0.24,0.26,0.25
128,9,0.08,0.24,0.26,0.25
128,3,0.08,0.22,0.26,0.17
129,2,0.19,0.29,0.25,0.3
129,9,0.18,0.26,0.19,0.3
129,7,0.18,0.21,0.18,0.17
130,3,0.24,0.25,0.19,0.39
130,9,0.18,0.19,0.19,0.39
130,2,0.18,0.17,0.18,0.27
130,8,0.15,0.17,0.17,0.27
131,3,0.29,0.22,0.37,0.31
131,2,0.27,0.19,0.37,0.31
131,1,0.26,0.15,0.28,0.31
131,9,0.23,0.15,0.26,0.31
131,0,0.21,0.12,0.26,0.28
132,2,0.24,0.12,0.26,0.23
132,3,0.22,0.12,0.24,0.23
133,9,0.26,0.41,0.37,0.4
133,2,0.25,0.41,0.37,0.39
133,3,0.25,0.24,0.2,0.35
133,7,0.22,0.24,0.2,0.32
134,7,0.32,0.32,0.38,0.37
135,2,0.17,0.18,0.32,0.28
136,2,0.25,0.24,0.24,0.33
136,0,0.19,0.22,0.23,0.33
136,3,0.19,0.21,0.22,0.33
136,9,0.19,0.21,0.22,0.33
136,7,0.19,0.2,0.21,0.29
136,1,0.15,0.2,0.19,0.24
136,5,0.15,0.19,0.19,0.24
136,4,0.13,0.15,0.17,0.24
136,8,0.12,0.14,0.16,0.19
136,6,0.08,0.14,0.16,0.18
137,3,0.17,0.25,0.17,0.4
138,2,0.29,0.29,0.3,0.31
138,9,0.26,0.29,0.26,0.31
138,1,0.26,0.25,0.23,0.26
138,7,0.22,0.22,0.23,0.26
138,3,0.21,0.2,0.23,0.26
138,6,0.19,0.19,0.23,0.26
138,0,0.19,0.17,0.18,0.26
138,4,0.19,0.17,0.18,0.26
138,5,0.19,0.17,0.17,0.17
138,8,0.12,0.11,0.13,0.17
139,3,0.23,0.18,0.31,0.42
139,9,0.2,0.18,0.31,0.41
139,2,0.2,0.14,0.29,0.33
139,7,0.19,0.14,0.28,0.33
140,2,0.28,0.23,0.33,0.31
140,9,0.23,0.19,0.31,0.31
140,7,0.22,0.19,0.3,0.31
140,1,0.2,0.17,0.24,0.31
140,3,0.19,0.15,0.24,0.31
140,0,0.14,0.15,0.21,0.31
140,5,0.14,0.15,0.21,0.27
140,8,0.12,0.14,0.21,0.27
140,4,0.12,0.11,0.21,0.2
140,6,0.02,0.11,0.21,0.15
141,9,0.28,0.23,0.32,0.42
141,2,0.25,0.23,0.32,0.3
141,3,0.24,0.23,0.32,0.3
141,7,0.19,0.2,0.32,0.3
141,5,0.15,0.19,0.32,0.3
141,4,0.13,0.16,0.32,0.28
141,6,0.13,0.15,0.32,0.26
141,1,0.13,0.14,0.24,0.26
141,8,0.12,0.13,0.24,0.26
141,0,0.07,0.13,0.22,0.23
142,3,0.22,0.32,0.21,0.31
142,5,0.22,0.27,0.21,0.28
143,2,0.33,0.47,0.35,0.37
143,3,0.28,0.46,0.28,0.37
143,1,0.28,0.46,0.26,0.36
143,5,0.27,0.46,0.26,0.36
143,7,0.23,0.46,0.25,0.36
