Attack Pattern,Measure,MiniLM,ATTACK,Mpnet,Multilingual
113,8,0.31,0.29,0.39,0.42
113,9,0.31,0.27,0.38,0.42
113,4,0.31,0.25,0.32,0.42
113,0,0.29,0.24,0.32,0.42
113,5,0.25,0.24,0.32,0.36
113,6,0.24,0.24,0.31,0.3
113,3,0.23,0.19,0.31,0.3
113,1,0.19,0.17,0.31,0.3
113,2,0.09,0.12,0.21,0.26
113,7,0.04,0.12,0.21,0.26
114,9,0.39,0.47,0.5,0.58
114,8,0.36,0.42,0.5,0.58
114,4,0.36,0.33,0.43,0.58
115,8,0.37,0.39,0.45,0.53
115,9,0.36,0.37,0.38,0.53
115,5,0.36,0.21,0.34,0.53
115,4,0.36,0.2,0.34,0.46
115,6,0.36,0.2,0.34,0.39
115,0,0.29,0.19,0.34,0.36
115,3,0.2,0.18,0.34,0.36
115,1,0.11,0.15,0.34,0.36
115,2,0.09,0.14,0.2,0.36
115,7,0.08,0.11,0.12,0.36
116,0,0.33,0.39,0.33,0.41
116,1,0.33,0.39,0.33,0.36
116,5,0.33,0.39,0.27,0.34
117,1,0.31,0.26,0.3,0.49
117,5,0.31,0.2,0.27,0.49
117,0,0.31,0.19,0.27,0.49
117,4,0.31,0.18,0.27,0.38
117,9,0.28,0.18,0.27,0.36
117,8,0.26,0.18,0.25,0.36
117,3,0.25,0.18,0.22,0.36
117,6,0.25,0.17,0.19,0.36
117,2,0.18,0.17,0.16,0.36
117,7,0.08,0.12,0.13,0.23
120,7,0.14,0.4,0.1,0.39
120,9,0.14,0.21,0.1,0.38
120,5,0.13,0.14,0.1,0.37
121,4,0.37,0.35,0.39,0.42
121,0,0.33,0.34,0.39,0.42
121,5,0.33,0.33,0.39,0.38
121,1,0.32,0.31,0.39,0.37
121,3,0.32,0.31,0.32,0.37
121,6,0.26,0.27,0.32,0.37
121,9,0.25,0.27,0.32,0.37
121,8,0.23,0.24,0.32,0.37
121,2,0.2,0.22,0.23,0.3
121,7,0.01,0.07,0.11,0.16
122,8,0.58,0.72,0.66,0.58
122,5,0.48,0.55,0.53,0.55
122,4,0.48,0.52,0.53,0.52
122,9,0.45,0.51,0.53,0.45
122,0,0.44,0.51,0.5,0.45
122,6,0.44,0.5,0.47,0.41
122,3,0.34,0.43,0.47,0.4
122,1,0.2,0.4,0.47,0.4
122,7,0.19,0.39,0.34,0.38
122,2,0.17,0.39,0.34,0.33
123,0,0.31,0.21,0.31,0.4
123,1,0.29,0.21,0.31,0.37
123,5,0.29,0.19,0.31,0.37
123,4,0.29,0.19,0.31,0.3
123,8,0.27,0.19,0.31,0.29
123,9,0.2,0.19,0.3,0.29
123,2,0.16,0.18,0.2,0.29
123,6,0.16,0.15,0.2,0.27
123,3,0.16,0.11,0.16,0.21
123,7,0.02,0.1,0.11,0.21
124,8,0.31,0.26,0.38,0.39
125,0,0.31,0.28,0.33,0.43
125,2,0.28,0.28,0.33,0.4
125,1,0.23,0.22,0.33,0.4
125,5,0.23,0.16,0.3,0.4
125,8,0.23,0.12,0.28,0.31
125,4,0.23,0.12,0.28,0.3
125,3,0.2,0.12,0.28,0.23
125,6,0.2,0.05,0.28,0.22
125,9,0.13,0.04,0.28,0.2
125,7,0.07,0.02,0.14,0.2
126,8,0.22,0.23,0.38,0.46
129,1,0.23,0.27,0.3,0.29
129,0,0.23,0.26,0.28,0.29
129,5,0.18,0.25,0.28,0.29
129,4,0.18,0.21,0.28,0.21
129,8,0.16,0.2,0.28,0.21
129,9,0.14,0.19,0.27,0.21
129,6,0.1,0.19,0.18,0.2
129,2,0.06,0.19,0.14,0.2
129,3,0.05,0.17,0.12,0.16
129,7,-0.05,0.07,0.08,0.16
130,2,0.26,0.28,0.29,0.42
130,1,0.26,0.25,0.29,0.4
130,5,0.26,0.23,0.26,0.4
130,0,0.26,0.22,0.24,0.39
130,4,0.2,0.17,0.24,0.34
130,8,0.17,0.17,0.24,0.33
130,9,0.17,0.17,0.23,0.24
130,6,0.17,0.17,0.15,0.22
130,3,0.09,0.17,0.15,0.2
130,7,-0.01,0.06,0.05,0.2
132,8,0.21,0.09,0.25,0.27
