Attack Pattern,Measure,MiniLM,ATTACK,Mpnet,Multilingual
646,4,0.43,0.14,0.44,0.46
648,4,0.4,0.24,0.44,0.4
651,7,0.4,0.21,0.26,0.38
662,0,0.32,0.28,0.41,0.47
665,4,0.43,0.26,0.39,0.48
665,0,0.37,0.26,0.32,0.41
665,3,0.35,0.26,0.32,0.41
667,3,0.24,0.4,0.2,0.42
667,4,0.21,0.4,0.2,0.42
668,7,0.33,0.52,0.2,0.49
668,4,0.29,0.35,0.2,0.41
672,4,0.43,0.39,0.46,0.26
672,3,0.35,0.29,0.36,0.26
674,3,0.34,0.33,0.37,0.24
676,3,0.31,0.4,0.42,0.47
691,4,0.34,0.44,0.46,0.46
695,4,0.31,0.41,0.46,0.39
700,4,0.31,0.27,0.35,0.44
